AREA,PERIMETER,NAFO_,NAFO_ID,ZONE
0.00016946300,0.06308690000,"355","0",
0.00010494600,0.04351030000,"356","0",
0.00001203230,0.01455180000,"357","0",
0.00000491042,0.00916803000,"358","0",
0.00023338000,0.08969170000,"359","0",
0.00000638068,0.00986119000,"360","0",
0.00003225080,0.02457790000,"361","0",
0.00029779300,0.08347920000,"362","0",
0.00016503900,0.05943000000,"363","0",
0.00000852094,0.01241860000,"364","0",
0.00001004720,0.01299090000,"365","0",
0.00008056220,0.03541840000,"366","0",
0.00008397120,0.04356610000,"367","0",
0.00000776860,0.01473500000,"368","0",
0.00048749900,0.10589900000,"369","0",
0.00000734689,0.01177610000,"370","0",
0.00001798460,0.01756890000,"371","0",
0.00000938431,0.01292790000,"372","0",
0.00503634000,0.37360000000,"373","0",
0.00000504439,0.00884144000,"374","0",
0.00001555660,0.02053170000,"375","0",
0.00004199370,0.02793530000,"376","0",
0.00000881541,0.01247100000,"377","0",
0.00009515260,0.04240980000,"378","0",
0.00000561072,0.01141270000,"379","0",
0.00018090200,0.06795030000,"380","0",
0.00024706500,0.06860880000,"381","0",
0.00076204600,0.18213000000,"382","0",
0.00002021870,0.01969090000,"383","0",
0.00002583340,0.02295620000,"384","0",
0.00002321400,0.02093260000,"385","0",
0.00000732496,0.01177750000,"386","0",
0.00014406800,0.06308990000,"387","0",
